Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
34.065120800,0,0,0,0,0,0,0,0
34.065125280,0,1,0,1,0,0,0,0
34.065148000,0,1,0,1,0,0,1,0
34.065153600,0,0,0,0,0,0,1,0
34.065170720,0,0,0,0,0,0,0,0
34.065175200,0,1,0,1,0,0,0,0
34.065197920,0,1,0,1,0,0,1,0
34.065203520,0,0,0,0,0,0,1,0
34.065220640,0,0,0,0,0,0,0,0
34.065225120,0,1,0,1,0,0,0,0
34.065247840,0,1,0,1,0,0,1,0
34.065253440,0,0,0,0,0,0,1,0
34.065270560,0,0,0,0,0,0,0,0
34.065275040,0,1,0,1,0,0,0,0
34.065297760,0,1,0,1,0,0,1,0
34.065303360,0,0,0,0,0,0,1,0
34.065320480,0,0,0,0,0,0,0,0
34.065324960,0,1,0,1,0,0,0,0
34.065347680,0,1,0,1,0,0,1,0
34.065353280,0,0,0,0,0,0,1,0
34.065370240,0,0,0,0,0,0,0,0
34.065374880,0,1,0,1,0,0,0,0
34.065397600,0,1,0,1,0,0,1,0
34.065403200,0,0,0,0,0,0,1,0
34.065420160,0,0,0,0,0,0,0,0
34.065424800,0,1,0,1,0,0,0,0
34.065447520,0,1,0,1,0,0,1,0
34.065453120,0,0,0,0,0,0,1,0
34.065470080,0,0,0,0,0,0,0,0
34.065474720,0,1,0,1,0,0,0,0
34.065497440,0,1,0,1,0,0,1,0
34.065503040,0,0,0,0,0,0,1,0
34.065520000,0,0,0,0,0,0,0,0
34.065524640,0,1,0,1,0,0,0,0
34.065547360,0,1,0,1,0,0,1,0
34.065552800,0,0,0,0,0,0,1,0
34.065569920,0,0,0,0,0,0,0,0
34.065574560,0,1,0,1,0,0,0,0
34.065597280,0,1,0,1,0,0,1,0
34.065602720,0,0,0,0,0,0,1,0
34.065619840,0,0,0,0,0,0,0,0
34.065624480,0,1,0,1,0,0,0,0
34.065647200,0,1,0,1,0,0,1,0
34.065652640,0,0,0,0,0,0,1,0
34.065669760,0,0,0,0,0,0,0,0
34.065674400,0,1,0,1,0,0,0,0
34.065697120,0,1,0,1,0,0,1,0
34.065702560,0,0,0,0,0,0,1,0
34.065719680,0,0,0,0,0,0,0,0
34.065724320,0,1,0,1,0,0,0,0
34.065741920,0,1,0,0,0,0,0,0
34.065747040,0,1,0,0,0,0,1,0
34.065752480,0,0,0,0,0,0,1,0
34.065769600,0,0,0,0,0,0,0,0
34.065774080,0,1,0,0,0,1,0,0
34.065796960,0,1,0,0,0,1,1,0
34.065802400,0,0,0,0,0,0,1,0
34.065819520,0,0,0,0,0,0,0,0
34.065824000,0,1,0,0,0,1,0,0
34.065846880,0,1,0,0,0,1,1,0
34.065852320,0,0,0,0,0,0,1,0
34.065869440,0,0,0,0,0,0,0,0
34.065873920,0,1,0,0,0,1,0,0
34.065874080,0,1,0,0,0,0,0,0
34.065874240,0,1,0,0,0,1,0,0
34.065896800,0,1,0,0,0,1,1,0
34.065902240,0,0,0,0,0,0,1,0
34.065919360,0,0,0,0,0,0,0,0
34.065923840,0,1,0,0,0,1,0,0
34.065946720,0,1,0,0,0,1,1,0
34.065952160,0,0,0,0,0,0,1,0
34.065969280,0,0,0,0,0,0,0,0
34.065973760,0,1,0,0,0,1,0,0
34.065996640,0,1,0,0,0,1,1,0
34.066002080,0,0,0,0,0,0,1,0
34.066019200,0,0,0,0,0,0,0,0
34.066023680,0,1,0,0,0,1,0,0
34.066046400,0,1,0,0,0,1,1,0
34.066052000,0,0,0,0,0,0,1,0
34.066069120,0,0,0,0,0,0,0,0
34.066073600,0,1,0,0,0,1,0,0
34.066096320,0,1,0,0,0,1,1,0
34.066101920,0,0,0,0,0,0,1,0
34.066119040,0,0,0,0,0,0,0,0
34.066123520,0,1,0,0,0,1,0,0
34.066146240,0,1,0,0,0,1,1,0
34.066151840,0,0,0,0,0,0,1,0
34.066168960,0,0,0,0,0,0,0,0
34.066173440,0,1,0,0,0,1,0,0
34.066196160,0,1,0,0,0,1,1,0
34.066201760,0,0,0,0,0,0,1,0
34.066218720,0,0,0,0,0,0,0,0
34.066223360,0,1,0,0,0,1,0,0
34.066246080,0,1,0,0,0,1,1,0
34.066251680,0,0,0,0,0,0,1,0
34.066268800,0,0,0,0,0,0,0,0
34.066273280,0,1,0,0,0,1,0,0
34.066296000,0,1,0,0,0,1,1,0
34.066301600,0,0,0,0,0,0,1,0
34.066318720,0,0,0,0,0,0,0,0
34.066323200,0,1,0,0,0,1,0,0
34.066345920,0,1,0,0,0,1,1,0
34.066351520,0,0,0,0,0,0,1,0
34.066368640,0,0,0,0,0,0,0,0
34.066373120,0,1,0,0,0,1,0,0
34.066395840,0,1,0,0,0,1,1,0
34.066401440,0,0,0,0,0,0,1,0
34.066418560,0,0,0,0,0,0,0,0
34.066423040,0,1,0,0,0,1,0,0
34.066445760,0,1,0,0,0,1,1,0
34.066451360,0,0,0,0,0,0,1,0
34.066468480,0,0,0,0,0,0,0,0
34.066472960,0,1,0,0,0,1,0,0
34.066495680,0,1,0,0,0,1,1,0
34.066501280,0,0,0,0,0,0,1,0
34.066518240,0,0,0,0,0,0,0,0
34.066522880,0,1,0,0,0,1,0,0
34.066545600,0,1,0,0,0,1,1,0
34.066551200,0,0,0,0,0,0,1,0
34.066568160,0,0,0,0,0,0,0,0
34.066572800,0,1,0,0,0,1,0,0
34.066595520,0,1,0,0,0,1,1,0
34.066601120,0,0,0,0,0,0,1,0
34.066618080,0,0,0,0,0,0,0,0
34.066622720,0,1,0,0,0,1,0,0
34.066645440,0,1,0,0,0,1,1,0
34.066651040,0,0,0,0,0,0,1,0
34.066668000,0,0,0,0,0,0,0,0
34.066672640,0,1,0,0,0,1,0,0
34.066695360,0,1,0,0,0,1,1,0
34.066700960,0,0,0,0,0,0,1,0
34.066717920,0,0,0,0,0,0,0,0
34.066722560,0,1,0,0,0,1,0,0
34.066745280,0,1,0,0,0,1,1,0
34.066750880,0,0,0,0,0,0,1,0
34.066767840,0,0,0,0,0,0,0,0
34.066772480,0,1,0,0,0,1,0,0
34.066795200,0,1,0,0,0,1,1,0
34.066800800,0,0,0,0,0,0,1,0
34.066817760,0,0,0,0,0,0,0,0
34.066822400,0,1,0,0,0,1,0,0
34.066845120,0,1,0,0,0,1,1,0
34.066850560,0,0,0,0,0,0,1,0
34.066867680,0,0,0,0,0,0,0,0
34.066872320,0,1,0,0,0,1,0,0
34.066895040,0,1,0,0,0,1,1,0
34.066900480,0,0,0,0,0,0,1,0
34.066917600,0,0,0,0,0,0,0,0
34.066922240,0,1,0,0,0,1,0,0
34.066944960,0,1,0,0,0,1,1,0
34.066950400,0,0,0,0,0,0,1,0
34.066967520,0,0,0,0,0,0,0,0
34.066972160,0,1,0,0,0,1,0,0
34.066994880,0,1,0,0,0,1,1,0
34.067000320,0,0,0,0,0,0,1,0
34.067017440,0,0,0,0,0,0,0,0
34.067022080,0,1,0,0,0,1,0,0
34.067044800,0,1,0,0,0,1,1,0
34.067050240,0,0,0,0,0,0,1,0
34.067067360,0,0,0,0,0,0,0,0
34.067071840,0,0,0,0,0,1,0,0
34.067072000,0,1,0,0,0,1,0,0
34.067094720,0,1,0,0,0,1,1,0
34.067100160,0,0,0,0,0,0,1,0
34.067117280,0,0,0,0,0,0,0,0
34.067121760,0,1,0,0,0,1,0,0
34.067144640,0,1,0,0,0,1,1,0
34.067150080,0,0,0,0,0,0,1,0
34.067167200,0,0,0,0,0,0,0,0
34.067171680,0,1,0,0,0,1,0,0
34.067194560,0,1,0,0,0,1,1,0
34.067200000,0,0,0,0,0,0,1,0
34.067217120,0,0,0,0,0,0,0,0
34.067221600,0,1,0,0,0,1,0,0
34.067244480,0,1,0,0,0,1,1,0
34.067249920,0,0,0,0,0,0,1,0
34.067267040,0,0,0,0,0,0,0,0
34.067271520,0,1,0,0,0,1,0,0
34.067294240,0,1,0,0,0,1,1,0
34.067299840,0,0,0,0,0,0,1,0
34.067316960,0,0,0,0,0,0,0,0
34.067321440,0,1,0,0,0,1,0,0
34.067344160,0,1,0,0,0,1,1,0
34.067349760,0,0,0,0,0,0,1,0
34.067366880,0,0,0,0,0,0,0,0
34.067371360,0,1,0,0,0,1,0,0
34.067394080,0,1,0,0,0,1,1,0
34.067399680,0,0,0,0,0,0,1,0
34.067416640,0,0,0,0,0,0,0,0
34.067421280,0,1,0,0,0,1,0,0
34.067444000,0,1,0,0,0,1,1,0
34.067449600,0,0,0,0,0,0,1,0
34.067466560,0,0,0,0,0,0,0,0
34.067471200,0,1,0,0,0,1,0,0
34.067493920,0,1,0,0,0,1,1,0
34.067499520,0,0,0,0,0,0,1,0
34.067516480,0,0,0,0,0,0,0,0
34.067521120,0,1,0,0,0,1,0,0
34.067543840,0,1,0,0,0,1,1,0
34.067549440,0,0,0,0,0,0,1,0
34.067566400,0,0,0,0,0,0,0,0
34.067571040,0,1,0,0,0,1,0,0
34.067593760,0,1,0,0,0,1,1,0
34.067599200,0,0,0,0,0,0,1,0
34.067616320,0,0,0,0,0,0,0,0
34.067620960,0,1,0,0,0,1,0,0
34.067643680,0,1,0,0,0,1,1,0
34.067649120,0,0,0,0,0,0,1,0
34.067666240,0,0,0,0,0,0,0,0
34.067670880,0,1,0,0,0,1,0,0
34.067693600,0,1,0,0,0,1,1,0
34.067699040,0,0,0,0,0,0,1,0
34.067716160,0,0,0,0,0,0,0,0
34.067720800,0,1,0,0,0,1,0,0
34.067743520,0,1,0,0,0,1,1,0
34.067748960,0,0,0,0,0,0,1,0
34.067766080,0,0,0,0,0,0,0,0
34.067770720,0,1,0,0,0,1,0,0
34.067793440,0,1,0,0,0,1,1,0
34.067799040,0,0,0,0,0,0,1,0
34.067816000,0,0,0,0,0,0,0,0
34.067820640,0,1,0,0,0,1,0,0
34.067843360,0,1,0,0,0,1,1,0
34.067848800,0,0,0,0,0,0,1,0
34.067865920,0,0,0,0,0,0,0,0
34.067870560,0,1,0,0,0,1,0,0
34.067893280,0,1,0,0,0,1,1,0
34.067898720,0,0,0,0,0,0,1,0
34.067915840,0,0,0,0,0,0,0,0
34.067920480,0,1,0,0,0,1,0,0
34.067943200,0,1,0,0,0,1,1,0
34.067948640,0,0,0,0,0,0,1,0
34.067965760,0,0,0,0,0,0,0,0
34.067970400,0,1,0,0,0,1,0,0
34.067993120,0,1,0,0,0,1,1,0
34.067998560,0,0,0,0,0,0,1,0
34.068015680,0,0,0,0,0,0,0,0
34.068020320,0,1,0,0,0,1,0,0
34.068043040,0,1,0,0,0,1,1,0
34.068048480,0,0,0,0,0,0,1,0
34.068065600,0,0,0,0,0,0,0,0
34.068070240,0,1,0,0,0,1,0,0
34.068092960,0,1,0,0,0,1,1,0
34.068098400,0,0,0,0,0,0,1,0
34.068115520,0,0,0,0,0,0,0,0
34.068120160,0,1,0,0,0,1,0,0
34.068142880,0,1,0,0,0,1,1,0
34.068148320,0,0,0,0,0,0,1,0
34.068165440,0,0,0,0,0,0,0,0
34.068170080,0,1,0,0,0,1,0,0
34.068192800,0,1,0,0,0,1,1,0
34.068198240,0,0,0,0,0,0,1,0
34.068215360,0,0,0,0,0,0,0,0
34.068220000,0,1,0,0,0,1,0,0
34.068242720,0,1,0,0,0,1,1,0
34.068248160,0,0,0,0,0,0,1,0
34.068265280,0,0,0,0,0,0,0,0
34.068269920,0,1,0,0,0,1,0,0
34.068292640,0,1,0,0,0,1,1,0
34.068298080,0,0,0,0,0,0,1,0
34.068315200,0,0,0,0,0,0,0,0
34.068319840,0,1,0,0,0,1,0,0
34.068342560,0,1,0,0,0,1,1,0
34.068348000,0,0,0,0,0,0,1,0
34.068365120,0,0,0,0,0,0,0,0
34.068369760,0,1,0,0,0,1,0,0
34.068392480,0,1,0,0,0,1,1,0
34.068397920,0,0,0,0,0,0,1,0
34.068415040,0,0,0,0,0,0,0,0
34.068419680,0,1,0,0,0,1,0,0
34.068442400,0,1,0,0,0,1,1,0
34.068447840,0,0,0,0,0,0,1,0
34.068464960,0,0,0,0,0,0,0,0
34.068469600,0,1,0,0,0,1,0,0
34.068492320,0,1,0,0,0,1,1,0
34.068497760,0,0,0,0,0,0,1,0
34.068514880,0,0,0,0,0,0,0,0
34.068519520,0,1,0,0,0,1,0,0
34.068542240,0,1,0,0,0,1,1,0
34.068547680,0,0,0,0,0,0,1,0
34.068564800,0,0,0,0,0,0,0,0
34.068569440,0,1,0,0,0,1,0,0
34.068592160,0,1,0,0,0,1,1,0
34.068597600,0,0,0,0,0,0,1,0
34.068614720,0,0,0,0,0,0,0,0
34.068619360,0,1,0,0,0,1,0,0
34.068642080,0,1,0,0,0,1,1,0
34.068647520,0,0,0,0,0,0,1,0
34.068664640,0,0,0,0,0,0,0,0
34.068669280,0,1,0,0,0,1,0,0
34.068692000,0,1,0,0,0,1,1,0
34.068697600,0,0,0,0,0,0,1,0
34.068714560,0,0,0,0,0,0,0,0
34.068719200,0,1,0,0,0,1,0,0
34.068741920,0,1,0,0,0,1,1,0
34.068747520,0,0,0,0,0,0,1,0
34.068764480,0,0,0,0,0,0,0,0
34.068769120,0,1,0,0,0,1,0,0
34.068791840,0,1,0,0,0,1,1,0
34.068797440,0,0,0,0,0,0,1,0
34.068814400,0,0,0,0,0,0,0,0
34.068819040,0,1,0,0,0,1,0,0
34.068841760,0,1,0,0,0,1,1,0
34.068847360,0,0,0,0,0,0,1,0
34.068864320,0,0,0,0,0,0,0,0
34.068868960,0,1,0,0,0,1,0,0
34.068891680,0,1,0,0,0,1,1,0
34.068897280,0,0,0,0,0,0,1,0
34.068914400,0,0,0,0,0,0,0,0
34.068918880,0,1,0,0,0,1,0,0
34.068941600,0,1,0,0,0,1,1,0
34.068947200,0,0,0,0,0,0,1,0
34.068964320,0,0,0,0,0,0,0,0
34.068968800,0,1,0,0,0,1,0,0
34.068991520,0,1,0,0,0,1,1,0
34.068997120,0,0,0,0,0,0,1,0
34.069014240,0,0,0,0,0,0,0,0
34.069018720,0,1,0,0,0,1,0,0
34.069041600,0,1,0,0,0,1,1,0
34.069047040,0,0,0,0,0,0,1,0
34.069064160,0,0,0,0,0,0,0,0
34.069068640,0,1,0,0,0,1,0,0
34.069091520,0,1,0,0,0,1,1,0
34.069096960,0,0,0,0,0,0,1,0
34.069114080,0,0,0,0,0,0,0,0
34.069118560,0,1,0,0,0,1,0,0
34.069141440,0,1,0,0,0,1,1,0
34.069146880,0,0,0,0,0,0,1,0
34.069164000,0,0,0,0,0,0,0,0
34.069168480,0,1,0,0,0,1,0,0
34.069191360,0,1,0,0,0,1,1,0
34.069196800,0,0,0,0,0,0,1,0
34.069213920,0,0,0,0,0,0,0,0
34.069218400,0,1,0,0,0,1,0,0
34.069241280,0,1,0,0,0,1,1,0
34.069246720,0,0,0,0,0,0,1,0
34.069263840,0,0,0,0,0,0,0,0
34.069268320,0,1,0,0,0,1,0,0
34.069291200,0,1,0,0,0,1,1,0
34.069296640,0,0,0,0,0,0,1,0
34.069313760,0,0,0,0,0,0,0,0
34.069318240,0,1,0,0,0,1,0,0
34.069341120,0,1,0,0,0,1,1,0
34.069346560,0,0,0,0,0,0,1,0
34.069363680,0,0,0,0,0,0,0,0
34.069368320,0,1,0,0,0,1,0,0
34.069391040,0,1,0,0,0,1,1,0
34.069396480,0,0,0,0,0,0,1,0
34.069413600,0,0,0,0,0,0,0,0
34.069418080,0,0,0,0,0,1,0,0
34.069418240,0,1,0,0,0,1,0,0
34.069440960,0,1,0,0,0,1,1,0
34.069446400,0,0,0,0,0,0,1,0
34.069463520,0,0,0,0,0,0,0,0
34.069468000,0,0,0,0,0,1,0,0
34.069468160,0,1,0,0,0,1,0,0
34.069490880,0,1,0,0,0,1,1,0
34.069496320,0,0,0,0,0,0,1,0
34.069513440,0,0,0,0,0,0,0,0
34.069517920,0,0,0,0,0,1,0,0
34.069518080,0,1,0,0,0,1,0,0
34.069540800,0,1,0,0,0,1,1,0
34.069546240,0,0,0,0,0,0,1,0
34.069563360,0,0,0,0,0,0,0,0
34.069568000,0,1,0,0,0,1,0,0
34.069590720,0,1,0,0,0,1,1,0
34.069596160,0,0,0,0,0,0,1,0
34.069613280,0,0,0,0,0,0,0,0
34.069617760,0,0,0,0,0,1,0,0
34.069617920,0,1,0,0,0,1,0,0
34.069640640,0,1,0,0,0,1,1,0
34.069646080,0,0,0,0,0,0,1,0
34.069663200,0,0,0,0,0,0,0,0
34.069667680,0,1,0,0,0,1,0,0
34.069696000,0,0,0,0,0,0,0,0
34.069701760,0,0,0,0,0,0,0,1
34.069713120,0,0,0,0,0,0,0,0
34.069717600,0,1,0,0,0,1,0,0
34.069740480,0,1,0,0,0,1,0,1
34.069745920,0,0,0,0,0,0,0,1
34.069763040,0,0,0,0,0,0,0,0
34.069767520,0,0,0,0,0,1,0,0
34.069767680,0,1,0,0,0,1,0,0
34.069790400,0,1,0,0,0,1,0,1
34.069795840,0,0,0,0,0,0,0,1
34.069812960,0,0,0,0,0,0,0,0
34.069817440,0,1,0,0,0,1,0,0
34.069840320,0,1,0,0,0,1,0,1
34.069845760,0,0,0,0,0,0,0,1
34.069862880,0,0,0,0,0,0,0,0
34.069867360,0,1,0,0,0,1,0,0
34.069890240,0,1,0,0,0,1,0,1
34.069895680,0,0,0,0,0,0,0,1
34.069912800,0,0,0,0,0,0,0,0
34.069917280,0,1,0,0,0,1,0,0
34.069940160,0,1,0,0,0,1,0,1
34.069945600,0,0,0,0,0,0,0,1
34.069962720,0,0,0,0,0,0,0,0
34.069967200,0,1,0,0,0,1,0,0
34.069990080,0,1,0,0,0,1,0,1
34.069995520,0,0,0,0,0,0,0,1
34.070012640,0,0,0,0,0,0,0,0
34.070017120,0,1,0,0,0,1,0,0
34.070040000,0,1,0,0,0,1,0,1
34.070045440,0,0,0,0,0,0,0,1
34.070062560,0,0,0,0,0,0,0,0
34.070067040,0,1,0,0,0,1,0,0
34.070089920,0,1,0,0,0,1,0,1
34.070095360,0,0,0,0,0,0,0,1
34.070112480,0,0,0,0,0,0,0,0
34.070116960,0,1,0,0,0,1,0,0
34.070139840,0,1,0,0,0,1,0,1
34.070145280,0,0,0,0,0,0,0,1
34.070162400,0,0,0,0,0,0,0,0
34.070166880,0,1,0,0,0,1,0,0
34.070189760,0,1,0,0,0,1,0,1
34.070195200,0,0,0,0,0,0,0,1
34.070212320,0,0,0,0,0,0,0,0
34.070216800,0,1,0,0,0,1,0,0
34.070239680,0,1,0,0,0,1,0,1
34.070245120,0,0,0,0,0,0,0,1
34.070262240,0,0,0,0,0,0,0,0
34.070266720,0,1,0,0,0,1,0,0
34.070289600,0,1,0,0,0,1,0,1
34.070295040,0,0,0,0,0,0,0,1
34.070312160,0,0,0,0,0,0,0,0
34.070316640,0,1,0,0,0,1,0,0
34.070339360,0,1,0,0,0,1,0,1
34.070344960,0,0,0,0,0,0,0,1
34.070362080,0,0,0,0,0,0,0,0
34.070366560,0,1,0,0,0,1,0,0
34.070389280,0,1,0,0,0,1,0,1
34.070394880,0,0,0,0,0,0,0,1
34.070412000,0,0,0,0,0,0,0,0
34.070416480,0,1,0,0,0,1,0,0
34.070439200,0,1,0,0,0,1,0,1
34.070444800,0,0,0,0,0,0,0,1
34.070461920,0,0,0,0,0,0,0,0
34.070466400,0,1,0,0,0,1,0,0
34.070489120,0,1,0,0,0,1,0,1
34.070494720,0,0,0,0,0,0,0,1
34.070511680,0,0,0,0,0,0,0,0
34.070516320,0,1,0,0,0,1,0,0
34.070539040,0,1,0,0,0,1,0,1
34.070544640,0,0,0,0,0,0,0,1
34.070561600,0,0,0,0,0,0,0,0
34.070566240,0,1,0,0,0,1,0,0
34.070588960,0,1,0,0,0,1,0,1
34.070594560,0,0,0,0,0,0,0,1
34.070611520,0,0,0,0,0,0,0,0
34.070616160,0,1,0,0,0,1,0,0
34.070638880,0,1,0,0,0,1,0,1
34.070644480,0,0,0,0,0,0,0,1
34.070661440,0,0,0,0,0,0,0,0
34.070666080,0,1,0,0,0,1,0,0
34.070688800,0,1,0,0,0,1,0,1
34.070694400,0,1,0,0,0,0,0,1
34.070695360,0,0,0,0,0,0,0,1
34.070711360,0,0,0,0,0,0,0,0
34.070716000,1,0,0,0,0,1,0,0
34.070738720,1,0,0,0,0,1,0,1
34.070744160,1,0,0,0,0,0,0,1
34.070744320,0,0,0,0,0,0,0,1
34.070761280,0,0,0,0,0,0,0,0
34.070765920,1,0,0,0,0,1,0,0
34.070788640,1,0,0,0,0,1,0,1
34.070794240,0,0,0,0,0,0,0,1
34.070811200,0,0,0,0,0,0,0,0
34.070815840,1,0,0,0,0,1,0,0
34.070838560,1,0,0,0,0,1,0,1
34.070844160,0,0,0,0,0,0,0,1
34.070861120,0,0,0,0,0,0,0,0
34.070865760,1,0,0,0,0,1,0,0
34.070888480,1,0,0,0,0,1,0,1
34.070893920,1,0,0,0,0,0,0,1
34.070894080,0,0,0,0,0,0,0,1
34.070911040,0,0,0,0,0,0,0,0
34.070915680,1,0,0,0,0,1,0,0
34.070938400,1,0,0,0,0,1,0,1
34.070943840,1,0,0,0,0,0,0,1
34.070944000,0,0,0,0,0,0,0,1
34.070960960,0,0,0,0,0,0,0,0
34.070965600,1,0,0,0,0,1,0,0
34.070988320,1,0,0,0,0,1,0,1
34.070993760,1,0,0,0,0,0,0,1
34.070993920,0,0,0,0,0,0,0,1
34.071010880,0,0,0,0,0,0,0,0
34.071015520,1,0,0,0,0,1,0,0
34.071038240,1,0,0,0,0,1,0,1
34.071043680,0,0,0,0,0,0,0,1
34.071060800,0,0,0,0,0,0,0,0
34.071065440,1,0,0,0,0,1,0,0
34.071088160,1,0,0,0,0,1,0,1
34.071093600,0,0,0,0,0,0,0,1
34.071110720,0,0,0,0,0,0,0,0
34.071115360,1,0,0,0,0,1,0,0
34.071138080,1,0,0,0,0,1,0,1
34.071143520,0,0,0,0,0,0,0,1
34.071160640,0,0,0,0,0,0,0,0
34.071165280,1,0,0,0,0,1,0,0
34.071188000,1,0,0,0,0,1,0,1
34.071193440,0,0,0,0,0,0,0,1
34.071210560,0,0,0,0,0,0,0,0
34.071215200,1,0,0,0,0,1,0,0
34.071237920,1,0,0,0,0,1,0,1
34.071243360,0,0,0,0,0,0,0,1
34.071260480,0,0,0,0,0,0,0,0
34.071265120,1,0,0,0,0,1,0,0
34.071287840,1,0,0,0,0,1,0,1
34.071293280,0,0,0,0,0,0,0,1
34.071310400,0,0,0,0,0,0,0,0
34.071315040,1,0,0,0,0,1,0,0
34.071337760,1,0,0,0,0,1,0,1
34.071343200,0,0,0,0,0,0,0,1
34.071360320,0,0,0,0,0,0,0,0
34.071364960,1,0,0,0,0,1,0,0
34.071387680,1,0,0,0,0,1,0,1
34.071393120,0,0,0,0,0,0,0,1
34.071410240,0,0,0,0,0,0,0,0
34.071414880,1,0,0,0,0,1,0,0
34.071437600,1,0,0,0,0,1,0,1
34.071443040,0,0,0,0,0,0,0,1
34.071460160,0,0,0,0,0,0,0,0
34.071464800,1,0,0,0,0,1,0,0
34.071487520,1,0,0,0,0,1,0,1
34.071492960,0,0,0,0,0,0,0,1
34.071510080,0,0,0,0,0,0,0,0
34.071514720,1,0,0,0,0,1,0,0
34.071537440,1,0,0,0,0,1,0,1
34.071542880,0,0,0,0,0,0,0,1
34.071560000,0,0,0,0,0,0,0,0
34.071564640,1,0,0,0,0,1,0,0
34.071587360,1,0,0,0,0,1,0,1
34.071592800,0,0,0,0,0,0,0,1
34.071609920,0,0,0,0,0,0,0,0
34.071614560,1,0,0,0,0,1,0,0
34.071637280,1,0,0,0,0,1,0,1
34.071642720,0,0,0,0,0,0,0,1
34.071659840,0,0,0,0,0,0,0,0
34.071664480,1,0,0,0,0,1,0,0
34.071687200,1,0,0,0,0,1,0,1
34.071692640,0,0,0,0,0,0,0,1
34.071709760,0,0,0,0,0,0,0,0
34.071714400,1,0,0,0,0,1,0,0
34.071737120,1,0,0,0,0,1,0,1
34.071742560,0,0,0,0,0,0,0,1
34.071759680,0,0,0,0,0,0,0,0
34.071764320,1,0,0,0,0,1,0,0
34.071787040,1,0,0,0,0,1,0,1
34.071792480,0,0,0,0,0,0,0,1
34.071809600,0,0,0,0,0,0,0,0
34.071814240,1,0,0,0,0,1,0,0
34.071836960,1,0,0,0,0,1,0,1
34.071842400,0,0,0,0,0,0,0,1
34.071859520,0,0,0,0,0,0,0,0
34.071864160,1,0,0,0,0,1,0,0
34.071886880,1,0,0,0,0,1,0,1
34.071892320,0,0,0,0,0,0,0,1
34.071909440,0,0,0,0,0,0,0,0
34.071914080,1,0,0,0,0,1,0,0
34.071936800,1,0,0,0,0,1,0,1
34.071942240,0,0,0,0,0,0,0,1
34.071959360,0,0,0,0,0,0,0,0
34.071964000,1,0,0,0,0,1,0,0
34.071986720,1,0,0,0,0,1,0,1
34.071992160,0,0,0,0,0,0,0,1
34.072009280,0,0,0,0,0,0,0,0
34.072013920,1,0,0,0,0,1,0,0
34.072036640,1,0,0,0,0,1,0,1
34.072042080,0,0,0,0,0,0,0,1
34.072059200,0,0,0,0,0,0,0,0
34.072063840,1,0,0,0,0,1,0,0
34.072086560,1,0,0,0,0,1,0,1
34.072092000,0,0,0,0,0,0,0,1
34.072109120,0,0,0,0,0,0,0,0
34.072113760,1,0,0,0,0,1,0,0
34.072136480,1,0,0,0,0,1,0,1
34.072141920,0,0,0,0,0,0,0,1
34.072159040,0,0,0,0,0,0,0,0
34.072163520,0,0,0,0,0,1,0,0
34.072163680,1,0,0,0,0,1,0,0
34.072186400,1,0,0,0,0,1,0,1
34.072191840,0,0,0,0,0,0,0,1
34.072208960,0,0,0,0,0,0,0,0
34.072213440,1,0,0,0,0,1,0,0
34.072236320,1,0,0,0,0,1,0,1
34.072241760,0,0,0,0,0,0,0,1
34.072258880,0,0,0,0,0,0,0,0
34.072263360,0,0,0,0,0,1,0,0
34.072263520,1,0,0,0,0,1,0,0
34.072286240,1,0,0,0,0,1,0,1
34.072291680,0,0,0,0,0,0,0,1
34.072308800,0,0,0,0,0,0,0,0
34.072313280,1,0,0,0,0,1,0,0
34.072336160,1,0,0,0,0,1,0,1
34.072341600,0,0,0,0,0,0,0,1
34.072358720,0,0,0,0,0,0,0,0
34.072363360,1,0,0,0,0,1,0,0
34.072386080,1,0,0,0,0,1,0,1
34.072391520,0,0,0,0,0,0,0,1
34.072408640,0,0,0,0,0,0,0,0
34.072413120,0,0,0,0,0,1,0,0
34.072413280,1,0,0,0,0,1,0,0
34.072436000,1,0,0,0,0,1,0,1
34.072441440,0,0,0,0,0,0,0,1
34.072458560,0,0,0,0,0,0,0,0
34.072463200,1,0,0,0,0,1,0,0
34.072485920,1,0,0,0,0,1,0,1
34.072491360,0,0,0,0,0,0,0,1
34.072508480,0,0,0,0,0,0,0,0
34.072513120,1,0,0,0,0,1,0,0
34.072535840,1,0,0,0,0,1,0,1
34.072541280,0,0,0,0,0,0,0,1
34.072558400,0,0,0,0,0,0,0,0
34.072563040,1,0,0,0,0,1,0,0
34.072585760,1,0,0,0,0,1,0,1
34.072591200,0,0,0,0,0,0,0,1
34.072608320,0,0,0,0,0,0,0,0
34.072612960,1,0,0,0,0,1,0,0
34.072635680,1,0,0,0,0,1,0,1
34.072641120,0,0,0,0,0,0,0,1
34.072658240,0,0,0,0,0,0,0,0
34.072662880,1,0,0,0,0,1,0,0
34.072685600,1,0,0,0,0,1,0,1
34.072691040,0,0,0,0,0,0,0,1
34.072708160,0,0,0,0,0,0,0,0
34.072712800,1,0,0,0,0,1,0,0
34.072735520,1,0,0,0,0,1,0,1
34.072740960,0,0,0,0,0,0,0,1
34.072758080,0,0,0,0,0,0,0,0
34.072762720,1,0,0,0,0,1,0,0
34.072785440,1,0,0,0,0,1,0,1
34.072790880,0,0,0,0,0,0,0,1
